time,user_name,user_color,message
18055,eekkux,,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
18055,alisuorittaja4,,"märise märise wieveri"
18057,astraex_,#8400FF,"muted"
18057,officialodde,#FF0000,"nirmoPATI2 nirmoPATI2 nirmoPATI2 nirmoPATI2 nirmoPATI2 nirmoPATI2 nirmoPATI2 nirmoPATI2 nirmoPATI2 nirmoPATI2 nirmoPATI2"
18057,the_verraton,#00FF7F,"xffing"
18058,nalletuhoaja,#1E90FF,"spinning spinning spinning"
18059,ival0,#008000,"WideRaveTime xff"
18060,aleksib_hair_routine,#FF0000,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
18060,seetournaturefi,,"koska toi xqc lentää viddyy tosta joukkueesta"
18061,dainthesecond,#1E90FF,"@Jomenaa eiku vihdoin vika olvarin biisi"
18061,tosiraimo,,"UwU"
18061,jomenaa,#1E90FF,"@kvaakmito Hyvä"
18061,olvarin_pikkupoika,#5F9EA0,"zoreauDancing DinoDance zoreauDancing DinoDance zoreauDancing DinoDance zoreauDancing DinoDance zoreauDancing DinoDance"
18062,sonnipitkanen,,"MAKKKEEE"
18065,kamivaan,#00FF7F,"madmat12QuinnPew madmat12QuinnPew madmat12QuinnPew madmat12QuinnPew"
18066,sonnipitkanen,,"MAKKKE"
18066,zzzjeeeee,#008000,"OlliKolmio DinoDance pelKäärme OlliKolmio DinoDance pelKäärme OlliKolmio DinoDance pelKäärme OlliKolmio DinoDance pelKäärme OlliKolmio DinoDance pelKäärme OlliKolmio DinoDance pelKäärme OlliKolmio DinoDance pelKäärme"
18067,icebird1029,#1E90FF,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
18067,jomenaa,#1E90FF,"@DainTheSecond xffong"
18070,simpp4a,#1E90FF,"hukkaw musiikia tosijaaa"
18071,sonnipitkanen,,"MAKKE ON MIEEEEES"
18072,kyllonen97,#FF69B4,"nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2"
18072,tosiraimo,,"peepoDJ peepoDJ peepoDJ"
18076,sosaot,#FF0000,"holdmy36Hypno holdmy36Hypno holdmy36Hypno holdmy36Hypno holdmy36Hypno holdmy36Hypno holdmy36Hypno holdmy36Hypno holdmy36Hypno holdmy36Hypno holdmy36Hypno"
18077,sonnipitkanen,,"MAKETTAAAAAAAA"
18078,stroemt,#2E8B57,"Joel"
18079,pelimies77,,"!song"
18079,nightbot,#7C7CE1,"Nyt soi: Älä iske lujaa Tarja - Itse Valtiaat"
18080,skumppapeltonen,#00FF7F,"TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE"
18082,mirppahz,,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
18082,riisimi3s,#8A2BE2,"TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE"
18084,sonnipitkanen,,"MINÄ OLEN MAKKKEEEEEEEEEEEEEE"
18087,officialodde,#FF0000,"nirmoJAM2 nirmoPATI2 nirmoJAM2 nirmoPATI2 nirmoJAM2 nirmoPATI2 nirmoJAM2 nirmoPATI2 nirmoJAM2 nirmoPATI2 nirmoJAM2 nirmoPATI2 nirmoJAM2 nirmoPATI2 nirmoJAM2"
18090,olvarin_pikkupoika,#5F9EA0,"nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2 nirmoJAM2"
18090,tjen12,#FF69B4,"DinoDance"
18094,get_donked,,"pirate156WallL pirate156WallL pirate156WallL pirate156WallL"
18095,makke1231,#008000,"MAKKEEEEEE"
18095,skumppapeltonen,#00FF7F,"TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE"
18095,tmzzzcs,#FF69B4,"PopNemo PopNemo PopNemo PopNemo PopNemo"
18096,allujiiz,#FF0000,"Mikä biisi nimi"
18097,sonnipitkanen,,"MAKKKEEEEEEEEEEEE"
18103,kvaakmito,#FF69B4,"olvariVITTUBONGI"
18104,k1rre1,,"BangbooBounce BangbooBounce BangbooBounce BangbooBounce BangbooBounce"
18106,sonnipitkanen,,"MINÄ OLEN MAKKE"
18107,makke1231,#008000,"MAKKKEEEEEEEEE"
18107,nalletuhoaja,#1E90FF,"muut on urpojaa"
18109,fixed_98,,"TwitchConHYPE"
18112,shellinrepe,#B22222,"wonderful kyl niin myydyn näkönen"
18114,ival0,#008000,"MINÄ OLEN VIISAS MUUT ON TORSTEJA"
18114,sonnipitkanen,,"MINULLA ON KOTI"
18115,senji1337,#2E8B57,"MAKKEEEEEE"
18116,lekehimself,#FF69B4,"muut on torsteja"
18118,gonasola,#D2691E,"!konsepti"
18118,nightbot,#7C7CE1,"tuntematonmina: pcom on konseptina jotenkin kiehtova. Pari spedeä vittuilee pelaajille, satunnaisille katsojille ja puhuu puolihäyttömiä cs matsin päälle. Välitauoilla kuunnellaan lastenlauluja ja meemibiisejä. 1500 muuta idioottia kattoo sitä aamulla kukonlaulun aikaan."
18120,k1rre1,,"Makke"
18123,wyrdsurf,#B22222,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
18125,soiro86,,"TwitchConHYPE"
18127,nalletuhoaja,#1E90FF,"muut eivät."
18131,skumppapeltonen,#00FF7F,"antakaa vaikka peukkua tuolle wonderille että herää"
18133,nightbot,#7C7CE1,"Varaa unelmien peliviikonloppu jopa 10 hengelle AGON by AOC bootcampilta! Erityisesti todella suositut viikonloppu bootcampit kannattaa varata ajoissa! Katso varauskalenteri ja varaa seuraava bootcamppi kaveriporukallesi tai joukkueelle! https://pelaajat.com/varauskalenteri"
18136,get_donked,,"pirate156WallR pirate156WallR pirate156WallR pirate156WallR"
18139,puska722,#FF0000,"DinoDance DinoDance DinoDance DinoDance"
18139,antreyu_,,"badtas1Winnie badtas1Winnie badtas1Winnie badtas1Winnie"
18140,sonnipitkanen,,"MUILLA ON USEITA KYMMENIÄ"
18141,tosiraimo,,"!song"
18142,nightbot,#7C7CE1,"Nyt soi: Älä iske lujaa Tarja - Itse Valtiaat"
18142,tmpslol,#0000FF,"!olvari"
18143,nightbot,#7C7CE1,"Olvari on aika helvetin hermeettinen jätkä ja vauvasuu. Oreganot tai ei. jena97: miten voi yks ihminen olla niin paska niin monessa asiassa"
18147,sonnipitkanen,,"MAKKKEEEEEE"
18152,tomthetampon,,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
18153,senji1337,#2E8B57,"MAKKKEEEEE"
18154,kvaakmito,#FF69B4,"DinoDance DinoDance DinoDance"
18157,antreyu_,,"badtas1Zelda badtas1Zelda"
18159,tosiraimo,,"peepoDJ peepoDJ"
18161,ayefez,#B22222,"lacyVibe"
18161,justaf1nnishguy,#DAA520,"makazze on mies"
18161,sonnipitkanen,,"MAKKE ON MIEEEEEEEEEEEEEEES"
18162,minimico15,,":) ;p :) ;p :) ;p :) ;p ;p :) ;p ;p :) :) :)"
18162,tmzzzcs,#FF69B4,"TwitchConHYPE TwitchConHYPE TwitchConHYPE"
18163,ekuhhi,#5F9EA0,"ei virheitä tee"
18168,juksutin_,#FF69B4,"Tää soi yhessä ilmakiekkopelissä"
18168,captbablobronzebeard,#FF69B4,"legendaarista"
18168,sonnipitkanen,,"FIINIVIIINIMIIIIIEEEEEEES"
18169,senji1337,#2E8B57,"VIBE VIBE VIBE VIBE VIBE"
18170,aapo__,#FF0000,"TwitchConHYPE TwitchConHYPE"
18171,xxdim3bagxx,#5F9EA0,"AleksiB on makke"
18172,minimico15,,":) :) :) :)"
18172,nightbot,#7C7CE1,"HÄ!? AGON by AOC pelinäytöillä kelpaa pelitellä! https://pelaajat.com/out/agon"
18177,b3nt0ni,#B22222,"pelolvJAM"
18177,riisimi3s,#8A2BE2,"TwitchConHYPE fuzerMonki TwitchConHYPE fuzerMonki TwitchConHYPE fuzerMonki TwitchConHYPE fuzerMonki"
18179,sonnipitkanen,,"MAKKE ON MIES JOKA EI VIRHEITÄ TEEEEEEEEEE"
18188,lgmies,#00FF00,"onko chatilla olut- ja viihdeostokset"
18191,sonnipitkanen,,"MAKKE ON MIESSSSSSSS"
18191,roppenroll,#2E8B57,"HÄN ON FIINI MIES"
18192,larxaa,#B22222,"!song"
18192,9zenith_cs2,#FF0000,"samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG"
18193,nightbot,#7C7CE1,"Nyt soi: Älä iske lujaa Tarja - Itse Valtiaat"
18196,hullutero,,"Miks ei kuulu youtubes biisit"
18197,sonnipitkanen,,"!säännöt"
18197,nightbot,#7C7CE1,"tuottajan diktatuuri, spoilaajille PERMABAN + arkena saa korkata vasta klo 16 jälkeen"
18197,nightbot,#7C7CE1,"Chilli Cheese McDouble 3,50. Mäkkäristä. https://pelaajat.com/out/mcdonalds"
18197,minimico15,,":)"
18197,teppo_2,#5F9EA0,"lähtikö blade jo"
18198,justaf1nnishguy,#DAA520,"sellasta oravavälivetoa"
18199,9zenith_cs2,#FF0000,"samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG"
18201,the_verraton,#00FF7F,"xffingf"
18204,sameltal,#FF69B4,"DinoDance DinoDance DinoDance DinoDance"
18207,normalfinn,#D2691E,"Mikäs kebabbi tänää kannattais hakee?"
18207,minimico15,,"SeemsGood SeemsGood"
18208,tataa91,,"Bladel on jotku eroottiset novellit tulostettu mukaan ku kiinnosta noi paperit nii paljo"
18209,sonnipitkanen,,"MINÄ VIEN TYHJÄT PULLOT KAUPPAAAAAAAAN"
18209,moviesfortheblind,,"Podi naviii"
18213,sonnipitkanen,,"MINÄ OLEN MAKKKEEEEEE"
18214,tosiraimo,,"MMM KYLLÄ"
18214,nalletuhoaja,#1E90FF,"tilanne update. blade lähti kävelee"
18218,minimico15,,"Ujjj"
18219,nightbot,#7C7CE1,"Suomen hermeettisimmät löylyt ja saunatilat – nyt kampanjahintaan 199€/vrk🔥 Bootcampin yhteydessä saunatilat –50% https://pelaajat.com/saunatilat"
18220,9zenith_cs2,#FF0000,"samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG samppa4POG"
18221,str9mberg_,,"@Normalfinn rulla"
18221,kvaakmito,#FF69B4,"@Normalfinn Iskender"
18223,k1rre1,,"Onko olvari tehnyt kiljua koskaan?"
18224,mixu77,#8A2BE2,"o7"
18224,sonnipitkanen,,"MINÄ EN ÖRVELLÄ"
18228,sonnipitkanen,,"MINÄ OLEN MARKUS"
18230,alisuorittaja4,,"niin makazzee ku petazzee"
18231,juketwich,#FF7F50,"Nyt navi voittoon"
18231,wellplayed93,#0000FF,"Eihän sillä pitänyt olla kavereita"
18233,fixed_98,,"boss man Makke"
18233,sonnipitkanen,,"KÄSI YLÖS"
18234,tomsleid,,"Makke vie terojen molot kauppaan kun muut rikkoo ne maahan LUL LUL"
18236,samuuu38,#FF69B4,"BIG taitaa vihdoin mennä kansainväliseks ku signas Gr1ksin"
18236,tmzzzcs,#FF69B4,"6-7?????"
18237,gepo98,#008000,"anna sen soida"
18238,frrrreezy,#8A2BE2,"MAKKE"
18239,wyrdsurf,#B22222,"MAKKE MAKKE MAKKE"
18239,sonnipitkanen,,"MAKKE MAKKE"
18240,b3nt0ni,#B22222,"MAKKE"
18240,nightbot,#7C7CE1,"ESL Pro League -kohteet Veikkauksella! Pelaa maltilla. https://pelaajat.com/out/veikkaus3"
18240,1qweeny,#ECE29F,"MAKKE"
18241,jaakaappi_revenge,,"@hullutero copy rights paskaa"
18241,vilhozi,#FF69B4,"MAKKE"
18242,lydicrist_,#00FF7F,"MAKKE"
18243,haisetviinalle,#FF69B4,"MAKKE"
18243,j_roihu,#9ACD32,"MAKKE"
18243,0lttu_,,"MAKKE"
18243,sonnipitkanen,,"MAKKKEEEEEEEE"
18243,janiloxz,#1E90FF,"MAKKE"
18244,thobai99,#FF69B4,"MAKKE"
18245,pateettinenpatee,#00FF7F,"MAKKE"
18245,senji1337,#2E8B57,"MAKKEEE"
18245,leoz1853,#5F9EA0,"MAKKE"
18246,soiro86,,"Makke...."
18246,kolaola_,#00FF7F,"MAKKE"
18248,sonnipitkanen,,"MAKKE"
18249,zzzjeeeee,#008000,"MAKKE"
18249,capteen1,#6D2828,"En oo muuten koskaan kuullu tätä biisiä näin kauan"
18251,ma1n1c_,#FF69B4,"MAKKE"
18251,pesusienipaavo,#C800FF,"makke"
18251,oonraimo,#00FF7F,"6 MAKKE 7 LOL 6 MAKKE 7 LOL 6 MAKKE 7 LOL 6 MAKKE 7 LOL 6 MAKKE 7 LOL 6 MAKKE 7 LOL 6 MAKKE 7 LOL 6 MAKKE 7 LOL"
18251,zullemoi,#0000FF,"MAKKE"
18254,kph2007,#8A2BE2,"MAKKE"
18254,elmojoha,#F800E2,"Kannattaa tsekkaa Makke on metallimies"
18254,xflubu,#FF4500,"xff"
18255,juketwich,#FF7F50,"2,9 k kiinni navin voitosta"
18256,moviesfortheblind,,"Suomiselostus myötistä"
18257,kamuliini,#1E90FF,"okei"
18258,theramsestv,#FF0000,"xD"
18261,zzzjeeeee,#008000,"xff"
18261,fintoto_,#FF4500,"xff"
18261,thesamuli44,#008000,"nice live comms"
18261,ilikemyhat,#FF69B4,"onko makazze makke"
18264,larskapoeka,#FF69B4,"xff"
18264,jomenaa,#1E90FF,"xff leaked"
18264,arkkis27,#1E90FF,"xff"
18267,janiloxz,#1E90FF,"Leaked xff"
18268,neea_owo,#FF69B4,"tuottajalle huutia"
18268,lepponenmane,#00FF7F,"xff"
18268,kamuliini,#1E90FF,"ok mut toi oli ihan kiva"
18270,ma1n1c_,#FF69B4,"LEAKED"
18271,b3nt0ni,#B22222,"pelJimi"
18271,ookkomis,#00FF7F,"olin paikalla"
18272,demoluxx_,#FF0000,"gg"
18273,magisklicker,#1E90FF,"navin pisla LUL"
18275,resilarristo,,"Voitaisko joskus kuunnella yhdessä Kana - Pizza-open-kebab? Se on kaikkien aikojen naisräppäri Kanan katkeransuloinen muistelma hänen lempi ravitolasta. Biisinä 4/5 mutta lyyrisesti 5/5"
18276,tietoviirus,#0000FF,"xff"
18279,timanttijuksi,#00FF7F,"@juketwich cashout nappia suosittelen"
18282,v3x11,,"SAVEE!!!"
18284,aapo__,#FF0000,"xff"
18287,karrypekka,#DAA520,"6 ALEKSIB 7"
18287,jomenaa,#1E90FF,""aika harvoin näkee live commseja" -Arttu 2K25"
18289,jexuz1,#008000,"6 7"
18291,larskapoeka,#FF69B4,"navi taku: hävitää pisla otetaa 5 annetaa 5"
18294,v3x11,,"6 7"
18294,samuuu38,#FF69B4,"ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper"
18294,lydicrist_,#00FF7F,"on ollu liveä aikanaan"
18295,betters0n_,,"paljonko pitää maksaa live comms only -lähetyksestä?"
18297,nalletuhoaja,#1E90FF,"makke kuistilla"
18297,zzzjeeeee,#008000,"Joskus ennenki käyny noin tais olla useamman rundin commsit liquidilta"
18298,kamuliini,#1E90FF,"MITÄ"
18298,oonraimo,#00FF7F,"????????????????"
18298,saamaistaaa,,"xfff"
18299,ogkaf,,"????"
18300,b3nt0ni,#B22222,"xff"
18301,niiccolai,#FFE468,"???"
18301,reggeogge,#5F9EA0,"xff"
18304,v1nnyz__,#FFFFFF,"????"
18304,timanttijuksi,#00FF7F,"@juketwich Ei nimittäi tuu mitää tästä eikä junasta btw"
18305,v3x11,,"SAVEEEEEEE"
18305,vanhakunnonmasa,#FF0000,"Moro Olvari! Kun teillä on tuota mertsiä myynnissä, niin oisko kona, jos myyntiin tulisi myös juontajien selostus-worn t-paidat ja hupparit? Samlla Pcomin aitoustodistus."
18305,janiloxz,#1E90FF,"????? xff"
18307,zullemoi,#0000FF,"@ResilarRisto mULLAPA ON kANAN NIMMARI"
18307,senji1337,#2E8B57,"xff"
18308,sorryweonlyhavepepsi,#CC008F,"xff"
18309,dolan_pls420,,"xff"
18310,riisimi3s,#8A2BE2,"hyvä säästö"
18310,sonnipitkanen,,"Huh onneks ei 6 7 XDDDDDDDDD"
18311,gepo98,#008000,"MAKKEEE"
18311,jonsk11,#FF69B4,"xff"
18312,terratin8,,"4v4 pislal ja ssästääääää xDDDDDDD"
18317,mixu77,#8A2BE2,"6 7"
18318,sonnipitkanen,,"FIINI VIINIMIEEEEED"
18318,julletp,,"6 7"
18320,dainthesecond,#1E90FF,"67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL"
18320,sorryweonlyhavepepsi,#CC008F,"wonderful ottaa ne tärkeet"
18321,v3x11,,"SAVEEEEEE"
18321,b3nt0ni,#B22222,"7 6 xff"
18323,kph2007,#8A2BE2,"76"
18323,kallio96,,"3 päätä"
18323,janiloxz,#1E90FF,"I <3 Inferno"
18325,sonnipitkanen,,"76 XDDDDDDD"
18326,lukaxs11,,"exit fragger"
18326,kamuliini,#1E90FF,"@vanhakunnonmasa Huutokaupas vittu:D"
18327,dainthesecond,#1E90FF,"67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL ͏"
18330,captbablobronzebeard,#FF69B4,"@Zullemoi singstaran juontaja? räppäri?"
18331,makke1231,#008000,"76"
18333,juketwich,#FF7F50,"SixsevEeen"
18338,raaane,#FF0000,"LUL"
18339,get_donked,,"missä möllyt terona"
18341,kelmukeke,,"Sexiseven"
18342,douppil,,"inferno ja pislalla säästetään :))))"
18342,shaliban,#FF69B4,"modspam NotLikeThis"
18343,botvallu,,"@DainTheSecond DIESOFCRINGE"
18344,saamaistaaa,,"xff"
18345,jomenaa,#1E90FF,"KIITTI KAUDESTA"
18346,pekedipeksi,#2E8B57,"LUL"
18346,mck3ke,#FF4500,"gg"
18346,b3nt0ni,#B22222,"TUOTTAJA"
18347,k1rre1,,"Laittakaa se Makke soimaan"
18347,gepo98,#008000,"1fps feedi"
18347,jessez_90,,"Wonderfullin puolet tapoista pelkkii exittei 😂"
18347,leoz1853,#5F9EA0,"xff"
18347,9zenith_cs2,#FF0000,"xff"
18347,karrypekka,#DAA520,"f"
18348,zullemoi,#0000FF,"@CaptBabloBronzebeard Jep"
18349,0lttu_,,"xff"
18349,eetusqt,#AFFF25,"F"
18350,vilhozi,#FF69B4,"kone kaatu xff"
18350,piriraimo,,"Ff"
18350,stroemt,#2E8B57,"NotLikeThis"
18350,oonraimo,#00FF7F,"LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67 LOL 67"
18350,jonsk11,#FF69B4,"Joo o"
18350,minimico15,,"Seven six"
18351,senji1337,#2E8B57,"LUL"
18352,soiro86,,"Kaaatu"
18352,aaneton,#2E8B57,"F"
18352,janiloxz,#1E90FF,"xffong"
18352,nalletuhoaja,#1E90FF,"f"
18352,ramedlaaw,#008000,"F"
18353,shellinrepe,#B22222,"Lagaaks tää?"
18353,hairikkokeesi,#FF0000,"f"
18353,larskapoeka,#FF69B4,"joku saa potkut xdxd"
18353,oonraimo,#00FF7F,"FEEDI FEEDI MIES"
18354,m1fux,#FF69B4,"f"
18354,wyrdsurf,#B22222,"!tuottaja"
18354,nightbot,#7C7CE1,"https://clips.twitch.tv/TrappedVenomousGerbilPhilosoraptor-l8oITDayyEfYztGI"
18354,resilarristo,,"@Zullemoi Ui juma! Olen oikeasti kateellinen"
18355,sonnipitkanen,,"KIITTI LIVESTÄ"
18355,k4shu,#0000FF,"f"
18356,n1iloo,#0000FF,":D"
18357,edzku,#0000FF,"XFF"
18357,sorryweonlyhavepepsi,#CC008F,"xff Clap"
18358,riisimi3s,#8A2BE2,"viiniviinimies"
18358,penttisolav,#0000FF,"on vain teidän streami"
18358,leoz1853,#5F9EA0,"F"
18359,j_roihu,#9ACD32,"Makkei ei virheitä tee"
18359,mallikasm,#FF4500,"f"
18359,alfred___d,#00FF7F,"pelaajatcom surkein tuotanto"
18360,edzku,#0000FF,"xff"
18360,get_donked,,"LUL"
18360,moffey_,#FF0000,"Hyvä live"
18360,mige5,#008000,"f"
18360,kamuliini,#1E90FF,"!tuottaja"
18361,nooglezz,#DAA520,"ähvä"
18361,kuparienjoyer,#FF4500,"F"
18361,frrrreezy,#8A2BE2,"ESL ryyppäs kaiken xff"
18362,artzzz17,#FF0000,"F"
18363,captbablobronzebeard,#FF69B4,"@Zullemoi ai vittu, meikä kateudesta vihreä"
18363,jonsk11,#FF69B4,"takas makke jo"
18364,roppenroll,#2E8B57,"FIINI FIIDI MIES"
18364,zzzjeeeee,#008000,"F"
18364,poorhatter,,"F"
18364,iblenx,#5F9EA0,"ryypätty tuotanto"
18365,gesaja,,"xffong"
18366,fixed_98,,"Nättiä"
18366,sprayandwish,#8A2BE2,"ottakaa pause pois"
18368,stroemt,#2E8B57,"kiitti rööki livest"
18369,morko_pubg,,"Hyvä live. Kuva ei liiju"
18370,m1fux,#FF69B4,"fffffffffffff"
18370,nalletuhoaja,#1E90FF,"noni"
18371,penttisolav,#0000FF,"ei oo ESL on vaan pelaajat"
18372,puska722,#FF0000,"vitun makke nyt se peli ruutuu"
18372,morko_pubg,,"6 7"
18372,santab0t,#FF0000,"Aina sama lähetys--..,,,"
18373,kuparienjoyer,#FF4500,"pelJimi"
18373,v1nnyz__,#FFFFFF,"f"
18375,espanzo,,"teillä on laskut maksamatta"
18376,janiloxz,#1E90FF,"powerpoin xff"
18376,mck3ke,#FF4500,"0.0001 fps"
18378,t0mppa20,#FF0000,"miksi taas mainoksia?!"
18379,kvaakmito,#FF69B4,"Siellä alettiin muiluttaa ESL paska tuottajaa ku päästi livekomssit tulille"
18380,steenkors,#FF69B4,"Kirjeellä tulokset"
18380,alfred___d,#00FF7F,"soitan poliisit"
18381,v7nnn,#00FF7F,"T*Ö LOL T*Ö LOL T*Ö LOL T*Ö LOL T*Ö LOL T*Ö LOL T*Ö LOL T*Ö LOL T*Ö LOL T*Ö LOL T*Ö LOL"
18381,azerfin,#FF0000,"Paska tuottaja"
18381,neea_owo,#FF69B4,"katsellaan yks still kuva kerrallaan :DD"
18383,oonraimo,#00FF7F,"nyt on nii karmeeta paskaa et eiköhä oteta yks xffong spämmi"
18384,jomenaa,#1E90FF,"TUOTTAJA"
18386,antzu___,#D2691E,"mainoksetkin lagaa"
18388,b3nt0ni,#B22222,"xffong"
18388,mirppahz,,"!tuottaja"
18388,nightbot,#7C7CE1,"https://clips.twitch.tv/TrappedVenomousGerbilPhilosoraptor-l8oITDayyEfYztGI"
18389,oonraimo,#00FF7F,"xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong xffong"
18389,jomenaa,#1E90FF,"xffong"
18389,astraex_,#8400FF,"@oonraimo xffong"
18389,dunu01,#1E90FF,"xffong"
18390,kamuliini,#1E90FF,"teidän pääs"
18390,powerful_nub,#1E90FF,"1 frame per sometime"
18390,samuuu38,#FF69B4,"xffong"
18390,homosipuli,#0000FF,"xffong"
18391,senji1337,#2E8B57,"xffong"
18391,riksu__,#1E90FF,"mukavaa"
18392,hembeers,#FF0000,"xffong"
18392,traxleri,,"xffong"
18395,absolutistiaxel,#1E90FF,"xffong"
18396,saamaistaaa,,"xxfong"
18396,esej__,#FF0000,"xffong"
18397,isokooke,,"eslcs bugas kans"
18397,gesaja,,"xffong xffong"
18398,rasikasi,#0000FF,"xxfong"
18399,frrrreezy,#8A2BE2,"xffong"
18399,gepo98,#008000,"ei oo ikinä oma vika"
18400,jonsk11,#FF69B4,"xffong"
18400,vajakk1,,"olvari lopeta niiden mainosten laittaminen nyt vittu."
18401,silentdagger123,#0000FF,"austraalialaista pekonia"
18401,captbablobronzebeard,#FF69B4,"xffong"
18401,jomenaa,#1E90FF,"xffong xffong xffong"
18401,vesterix79,#8A2BE2,"sjusex"
18401,pjac97,,"teidän päässä ei oo mualla"
18401,drouhhh,,"xff"
18402,xflubu,#FF4500,"xffong"
18402,janiloxz,#1E90FF,"xffong"
18402,thesamuli44,#008000,"xffong"
18403,jutkunaatti,,"xff"
18403,sonnipitkanen,,"xff"
18404,thelepazzz,#00FF7F,"xffong"
18404,shadowxxx67,,"xffong"
18405,tmpslol,#0000FF,"XFFF"
18405,arkkis27,#1E90FF,"xffong"
18406,eetusqt,#AFFF25,"xffong"
18408,kummahumma69,,"xffong"
18408,mixu77,#8A2BE2,"xffong"
18408,4h0n3n,#0000FF,"xffong"
18408,laurilaiska,#D2691E,"xffong"
18408,inkkew,,"xff"
18409,snapshot6000,,"XFFONG"
18410,patee123,#9ACD32,"xffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffongxffong"
18410,kolaola_,#00FF7F,"Olvarilla on ainakin päässä ongelma"
